Date,Close,High,Low,Open,Volume,SMA_10,SMA_20,SMA_50,EMA_10,EMA_20,RSI,MACD,BB_High,BB_Low,Daily_Return,Rolling_Mean_5,Rolling_Mean_10,Rolling_STD_5,Rolling_STD_10,Volatility,Return_5,Return_10,Return_20,Lag_1,Lag_2,Lag_3,Lag_5,Lag_10,Lag_20,Target
2015-03-30,28.07358741760254,28.08025176305405,27.54708209323727,27.55819046558957,188398800,27.99249897003174,27.967395114898682,27.314136924743654,27.86408967039024,27.896811195286222,52.9664840715915,0.06284148884768115,28.822332284935154,27.11245794486221,0.025314503426586255,27.721693801879884,27.99249897003174,0.36450446430791544,0.3990793139551501,0.014064246636114507,-0.006603120309277233,0.011364537442966283,-0.021070471523663814,27.380464553833008,27.600399017333984,27.409343719482425,28.26019287109375,27.758129119873047,28.67784309387207,0
2015-03-31,27.642608642578125,28.10024511430692,27.62705793805044,28.011383219191703,168362400,27.93451671600342,27.91263418197632,27.397918548583984,27.823820392606216,27.87260142836164,48.349826264902866,0.03877520011646851,28.700864240682755,27.124404123269883,-0.015351752827790888,27.621280670166016,27.93451671600342,0.2776607608934873,0.4040508343113187,0.014401204355738152,-0.01783874466612201,-0.02054474104397186,-0.03811069803485756,28.07358741760254,27.380464553833008,27.600399017333984,28.14467430114746,28.222431182861328,28.73782730102539,0
2015-04-01,27.602619171142575,27.79589365397358,27.34714187403941,27.72924681302508,162485600,27.84076805114746,27.864982223510744,27.46881851196289,27.783601988703733,27.846888832436015,47.93235196569095,0.016287919769613524,28.605758597713624,27.124205849307863,-0.0014466605504791508,27.659935760498048,27.84076805114746,0.2531510877903052,0.35352878030136337,0.014362302606250986,0.007051443976120009,-0.032848043888905165,-0.03337479241238084,27.642608642578125,28.07358741760254,27.380464553833008,27.409343719482425,28.54010581970215,28.5556583404541,1
2015-04-02,27.84032249450684,27.89363894791896,27.58928923541274,27.77589766980492,128880400,27.79233875274658,27.852874851226808,27.54079921722412,27.79391480794066,27.84626346691895,50.6595234040627,0.017446151335811066,28.586921662941638,27.11882803951198,0.008611622030882282,27.707920455932616,27.79233875274658,0.2616409696691703,0.31042645982337097,0.014081662345430838,0.008692753935266584,-0.01709795440563433,-0.008622726070551145,27.602619171142575,27.642608642578125,28.07358741760254,27.600399017333984,28.324615478515625,28.082469940185547,1
2015-04-06,28.29129219055176,28.326837619766778,27.62038831566212,27.651489718775583,148776000,27.824550437927247,27.861205291748046,27.609186248779295,27.884347059324494,27.888647154883976,55.42922742916654,0.05412957174783628,28.611014010181737,27.111396573314355,0.016198436499214486,27.890085983276368,27.824550437927247,0.2919750863550912,0.3455412358338806,0.014558150514795039,0.03326560201080464,0.011516851959536334,0.005923935504373867,27.84032249450684,27.602619171142575,27.642608642578125,27.380464553833008,27.96917533874512,28.124683380126957,0
2015-04-07,27.99361228942871,28.46235544029756,27.98694794388029,28.355722521723493,140049200,27.797892379760743,27.8486536026001,27.669052963256835,27.904213464797987,27.898643834364428,51.865123623710275,0.058506737260284325,28.58055789333268,27.116749311867515,-0.010521961991628803,27.874090957641602,27.797892379760743,0.28140874171245694,0.31732909142126847,0.014725838673482974,-0.002848767668491181,-0.009433077222120279,-0.008887836027954177,28.29129219055176,27.84032249450684,27.602619171142575,28.07358741760254,28.26019287109375,28.24464607238769,0
2015-04-08,27.902523040771484,28.080246797583147,27.76256672633937,27.95806150291271,149316800,27.773677253723143,27.8607608795166,27.726566886901857,27.903906114974983,27.89901328259367,50.78894830060716,0.054003018184726415,28.58780169781432,27.13372006121888,-0.0032539297792455457,27.926073837280274,27.773677253723143,0.25023825743432554,0.29648045116236205,0.013954071096140337,0.009402672575301363,-0.008603803966070522,0.008754238379743873,27.99361228942871,28.29129219055176,27.84032249450684,27.642608642578125,28.14467430114746,27.660377502441406,1
2015-04-09,28.115795135498047,28.12023916234062,27.693704110033863,27.958066080579396,129936000,27.844322395324706,27.90874652862549,27.80587158203125,27.942431391433722,27.91965917334647,53.2356129995634,0.06687220289649076,28.566828540462534,27.250664516788444,0.007643469890336707,28.02870903015137,27.844322395324706,0.17970675961676497,0.2839217971029886,0.013307721577456423,0.018591567748468485,0.025774109122995048,0.03534062744247479,27.902523040771484,27.99361228942871,28.29129219055176,27.602619171142575,27.409343719482425,27.156082153320312,1
2015-04-10,28.23575592041016,28.260192981167595,27.82699362210292,27.98027863651839,160752000,27.907858085632324,27.93818187713623,27.860269470214845,27.99576312397489,27.949763625447776,54.602808874533814,0.08576234238847391,28.59946553736649,27.27689821690597,0.004266668765154469,28.10779571533203,27.907858085632324,0.16223708492295857,0.29417644603829357,0.012767042382041866,0.01420362231728256,0.023019844846342563,0.021293663973879218,28.115795135498047,27.902523040771484,27.99361228942871,27.84032249450684,27.600399017333984,27.647048950195312,0
2015-04-13,28.180213928222656,28.562320494539065,28.126897481831676,28.51788701523125,145460400,27.98783302307129,27.97439308166504,27.89766845703125,28.029299633838118,27.9717112733311,53.81827427988947,0.09515426036423236,28.60468281195976,27.344103351370318,-0.00196708005070112,28.08558006286621,27.98783302307129,0.13637196556201747,0.2382650004743016,0.01265046915182148,-0.003926235025991542,0.029208758413037605,0.026377635439795544,28.23575592041016,28.115795135498047,27.902523040771484,28.29129219055176,27.380464553833008,27.455989837646484,0
2015-04-14,28.058034896850582,28.27796675701111,27.9713950217904,28.21354193031772,102098400,27.986277770996093,27.989388370513915,27.940324440002442,28.03452422711311,27.979932570809144,52.04673607702323,0.09168174618605107,28.612614557206882,27.366162183820947,-0.004335631790563177,28.098464584350587,27.986277770996093,0.12831588202105346,0.23769312449031113,0.012500282794549697,0.0023013324166885063,-0.0005539912131858893,0.010804250375895164,28.180213928222656,28.23575592041016,28.115795135498047,27.99361228942871,28.07358741760254,27.758129119873047,1
2015-04-15,28.164670944213867,28.24242446960834,27.99361318834602,28.082475086611023,115881600,28.038484001159667,27.986500358581544,27.9786075592041,28.058187266585975,27.997526701609594,53.48585872102703,0.09642288847216918,28.605903719065964,27.367096998097125,0.00380055295231152,28.150894165039062,28.038484001159667,0.06727880655471045,0.20948162014679295,0.011945060480305147,0.009395132585656496,0.01888614451646231,-0.0020466074759192265,28.058034896850582,28.180213928222656,28.23575592041016,27.902523040771484,27.642608642578125,28.222431182861328,0
2015-04-16,28.029150009155277,28.235753151270146,28.015821320921837,28.05358706751612,113476000,28.081137084960936,27.9609525680542,28.01409175872803,28.052907765234938,28.00053844518537,51.375656608359336,0.08822783546121471,28.526742071136727,27.395163064971673,-0.004811735075017198,28.133565139770507,28.081137084960936,0.08688206558180929,0.14409065834368948,0.011683177966559183,-0.0030817242025417135,0.015452549461633103,-0.017903080450183295,28.164670944213867,28.058034896850582,28.180213928222656,28.115795135498047,27.602619171142575,28.54010581970215,0
2015-04-17,27.713695526123047,28.0224892725456,27.649270699868765,27.891419301645172,207828000,28.06847438812256,27.93040657043457,28.03923969268799,27.991232812669136,27.97322007194134,46.75185757902012,0.055637304279560595,28.480099754296177,27.380713386572964,-0.0112545147794062,28.029153060913085,28.06847438812256,0.1881037606210507,0.17071003800164153,0.011823698523921306,-0.01848933656172258,-0.004548329797859796,-0.02156851706798857,28.029150009155277,28.164670944213867,28.058034896850582,28.23575592041016,27.84032249450684,28.324615478515625,1
2015-04-20,28.346834182739254,28.46235345227572,27.80700019732746,27.8958620865322,188217200,28.07402858734131,27.949289512634277,28.073273582458498,28.055887607227337,28.00880236820781,55.42338264129205,0.0799761563968886,28.528183390765783,27.37039563450277,0.022845695768700658,28.062477111816406,28.07402858734131,0.23134473558334248,0.17944518338502022,0.012629215732380853,0.005912668191270454,0.001963218640329334,0.01350268069831051,27.713695526123047,28.029150009155277,28.164670944213867,28.180213928222656,28.29129219055176,27.96917533874512,0
2015-04-21,28.193553924560547,28.48013098094247,28.140235765089624,28.45791762351269,129740400,28.094022750854492,27.945957565307616,28.108729476928712,28.080917846742466,28.026397754527117,53.16604036823985,0.08590616345578539,28.51838621201622,27.37352891859901,-0.005407314876524794,28.089580917358397,28.094022750854492,0.23852141566302665,0.18062454123962943,0.012486892999234797,0.004829954350266119,0.007142402097472189,-0.002358049955185071,28.346834182739254,27.713695526123047,28.029150009155277,28.058034896850582,27.99361228942871,28.26019287109375,1
2015-04-22,28.57343292236328,28.628971396175867,28.06247998022732,28.21132268326912,150618000,28.161113739013672,27.967395496368407,28.148272895812987,28.170466042309883,28.078496341940085,57.75794793615214,0.11987693048099857,28.59722373687675,27.337567255860066,0.013473966383209524,28.17133331298828,28.161113739013672,0.32504878194570597,0.22155435519295716,0.012801099502499358,0.01451328790451889,0.02404477475429223,0.015234094259827247,28.193553924560547,28.346834182739254,27.713695526123047,28.164670944213867,27.902523040771484,28.14467430114746,1
2015-04-23,28.806690216064453,28.973305608731454,28.466795086207675,28.502340516861693,183083600,28.230203247070314,28.03726282119751,28.182262420654297,28.28614316481071,28.14784813947574,60.32994069870006,0.16373350436602152,28.712360301856084,27.362165340538933,0.008163432596109521,28.326841354370117,28.230203247070314,0.4138766091189385,0.2997700232226758,0.011195725109903949,0.027740413343080528,0.024573200837350928,0.05098066232022913,28.57343292236328,28.193553924560547,28.346834182739254,28.029150009155277,28.115795135498047,27.409343719482425,1
2015-04-24,28.942197799682617,29.019952988306823,28.70893562360809,28.98885159081676,178103600,28.300847434997557,28.104352760314942,28.206254844665526,28.40542582569651,28.223500488066872,61.785616440709006,0.2070378808395965,28.854928429451896,27.35377709117799,0.004704031688534505,28.572541809082033,28.300847434997557,0.31066363287558324,0.3750197030817464,0.011160024473896888,0.04432834561531429,0.025019407352285805,0.04861519507402545,28.806690216064453,28.57343292236328,28.193553924560547,27.713695526123047,28.23575592041016,27.600399017333984,1
2015-04-27,29.468711853027344,29.575348159798903,29.135481021414677,29.393180344746973,387816800,28.429697227478027,28.20876512527466,28.23375747680664,28.59875055793848,28.342092046634537,66.87219246035961,0.2806075261402441,29.096035313521256,27.321494937028064,0.01819191676419618,28.796917343139647,28.429697227478027,0.47077130456923577,0.5216523070458515,0.01140682362324171,0.039576824101621,0.0457234969218685,0.07626778191029637,28.942197799682617,28.806690216064453,28.57343292236328,28.346834182739254,28.180213928222656,27.380464553833008,0
2015-04-28,29.004409790039062,29.888581275967137,28.784479620133364,29.870811948737703,475696000,28.524334716796876,28.255306243896484,28.24921932220459,28.672506781956766,28.405169926958777,59.367655379171225,0.29801141385946295,29.204800618837265,27.305811868955704,-0.01575576378444865,28.95908851623535,28.524334716796876,0.32939745693764577,0.5324669277918302,0.011008957650947735,0.02876032825262742,0.03372919367545246,0.033156516785342705,29.468711853027344,28.942197799682617,28.806690216064453,28.193553924560547,28.058034896850582,28.07358741760254,0
2015-04-29,28.57787322998047,29.233226457714377,28.502341728977694,28.9155480559562,253544400,28.565654945373534,28.302069473266602,28.25281810760498,28.65530068159744,28.42161786057989,53.43505692486214,0.2742250884626145,29.217778265148446,27.386360681384758,-0.014705921035672254,28.959976577758788,28.565654945373534,0.32810122396570635,0.5172710435993907,0.010957166071465777,0.0001553998649463928,0.014670943132445435,0.03383416520110005,29.004409790039062,29.468711853027344,28.942197799682617,28.57343292236328,28.164670944213867,27.642608642578125,0
2015-04-30,27.802549362182617,28.57786567619241,27.675921759637184,28.57786567619241,332781600,28.542994880676268,28.312065982818602,28.23695617675781,28.500254987158378,28.362658955970627,44.69245266101423,0.19061480887194904,29.200987123282708,27.423144842354496,-0.027130215798720658,28.759148406982423,28.542994880676268,0.6215068246727427,0.5474670758347409,0.012712522057444067,-0.0348579044086732,-0.008084463742162873,0.007243160143623584,28.57787322998047,29.004409790039062,29.468711853027344,28.806690216064453,28.029150009155277,27.602619171142575,1
2015-05-01,28.646738052368164,28.90888135598468,27.83587786221788,28.0135999238689,234050400,28.63629913330078,28.35238676071167,28.23917766571045,28.526888271741974,28.389714108008487,53.595104719362105,0.19027861856503847,29.225066787135336,27.479706734288005,0.03036371518267389,28.70005645751953,28.63629913330078,0.6137492663252532,0.4634951974747585,0.014282208436780438,-0.010208614748590139,0.0336671998638951,0.02896574053768375,27.802549362182617,28.57787322998047,29.004409790039062,28.942197799682617,27.713695526123047,27.84032249450684,0
2015-05-04,28.59119987487793,29.00662988028145,28.493451638312397,28.7689236331972,203953200,28.66073570251465,28.36738214492798,28.235623245239257,28.538581290493966,28.408903228662723,52.990777617669096,0.18341640837019924,29.245636557798523,27.489127732057437,-0.0019387260563037412,28.52455406188965,28.66073570251465,0.4398198016918786,0.45285792585616746,0.013871405810056508,-0.029777751485233872,0.00862056378371423,0.010600706475553778,28.646738052368164,27.802549362182617,28.57787322998047,29.468711853027344,28.346834182739254,28.29129219055176,0
2015-05-05,27.94696044921875,28.535666910420105,27.94251642220985,28.46902006448425,197085600,28.636076354980467,28.36504955291748,28.203633270263673,28.43101386480756,28.364908678239487,46.44810346695017,0.12455749852541587,29.247500202672608,27.48259890316235,-0.0225327873079314,28.313064193725587,28.636076354980467,0.4041902001908489,0.4865819759019607,0.014618953243655027,-0.03645822647228869,-0.008746448780512894,-0.0016665173371561703,28.59119987487793,28.646738052368164,27.802549362182617,29.004409790039062,28.193553924560547,27.99361228942871,0
2015-05-06,27.77145767211914,28.15800495791627,27.404903422444445,28.11579517734717,288564000,28.555878829956054,28.358496284484865,28.1718208694458,28.311094557046026,28.308389534799456,44.82445721076289,0.06302328781258026,29.25640021990725,27.46059234906248,-0.006279852058276858,28.15178108215332,28.555878829956054,0.4320391937930799,0.5587866826493402,0.014670166000396133,-0.028218179546521838,-0.028067164782866083,-0.0046972586837695784,27.94696044921875,28.59119987487793,28.646738052368164,28.57787322998047,28.57343292236328,27.902523040771484,1
2015-05-07,27.943233489990234,28.126160542069265,27.66661076578918,27.83392215617779,175763600,28.469533157348632,28.34986820220947,28.158461685180665,28.244210726672247,28.27361276862715,46.7851910852375,0.027797424003782822,29.260165719610455,27.439570684808487,0.0061853367547051175,28.179917907714845,28.469533157348632,0.4074930548774504,0.5819560139693868,0.014633059791727961,0.0050601161057186594,-0.02997417334646446,-0.006137533890689828,27.77145767211914,27.94696044921875,28.59119987487793,27.802549362182617,28.806690216064453,28.115795135498047,1
2015-05-08,28.46969985961914,28.46969985961914,28.13284586588252,28.26000242349476,222201600,28.422283363342284,28.361565399169923,28.148389472961426,28.28520875084441,28.292287729674005,52.371583885140915,0.0418793502321968,29.271709275252977,27.451421523086868,0.018840567245644424,28.14451026916504,28.422283363342284,0.36193451995850545,0.5580041769155443,0.015218678843669429,-0.00618004718112708,-0.01632557220891695,0.008285379002014759,27.943233489990234,27.77145767211914,27.94696044921875,28.646738052368164,28.942197799682617,28.23575592041016,0
2015-05-11,28.179697036743164,28.45631803271888,28.02577002755684,28.41839452963739,168143200,28.293381881713866,28.361539554595947,28.1412255859375,28.266024802826,28.281564806537734,49.30133277631977,0.029300812543763044,29.27170405706082,27.451375052131073,-0.010186367411878172,28.062209701538087,28.293381881713866,0.27010459758787686,0.42163670186878,0.015399349368295382,-0.014392639691079845,-0.04374181072837624,-1.8342354703548835e-05,28.46969985961914,27.943233489990234,27.77145767211914,28.59119987487793,29.468711853027344,28.180213928222656,0
2015-05-12,28.07930564880371,28.30461703231228,27.845069087437743,28.01907261211921,192640000,28.200871467590332,28.362603092193602,28.129254837036132,28.232075865731037,28.262302029610687,48.246881890959465,0.011103490672535798,29.27139519006823,27.453810994318975,-0.0035625431958531406,28.088678741455077,28.200871467590332,0.2623608228349574,0.34232599069237907,0.015388565402034746,0.004735584745447996,-0.03189529274796887,0.0007580984210522335,28.179697036743164,28.46969985961914,27.943233489990234,27.94696044921875,29.004409790039062,28.058034896850582,1
2015-05-13,28.110544204711918,28.37378085400866,28.079312882081744,28.141775527342084,138776800,28.154138565063477,28.359896755218507,28.116709175109865,28.209979200091194,28.247848903429855,48.61516502988753,-0.0007882412700510599,29.27134894246203,27.448444567974985,0.0011125116945167601,28.156496047973633,28.154138565063477,0.19505496774639533,0.3160296749286659,0.01536672842103201,0.012209893214687018,-0.016352827290810668,-0.0019217955576033008,28.07930564880371,28.179697036743164,28.46969985961914,27.77145767211914,28.57787322998047,28.164670944213867,1
2015-05-14,28.766393661499023,28.766393661499023,28.367078789541296,28.422849232236704,180814000,28.250522994995116,28.396758937835692,28.12092388153076,28.311145465801708,28.297234118484063,55.736889144498,0.04222233272114195,29.311351236381135,27.48216663929025,0.02333108359663738,28.32112808227539,28.250522994995116,0.2928999012140767,0.34273646356543797,0.016168990046981156,0.029458300586568065,0.03466747911353196,0.026302747393443626,28.110544204711918,28.07930564880371,28.179697036743164,27.943233489990234,27.802549362182617,28.029150009155277,0
2015-05-15,28.726247787475582,28.886866975073342,28.60132250911256,28.79317301630108,152832000,28.25847396850586,28.44738655090332,28.13379943847656,28.386618615196955,28.33809256314992,55.23226909376658,0.07223638982666003,29.31607746674292,27.57869563506372,-0.0013955824458167232,28.37243766784668,28.25847396850586,0.3435281804982635,0.3536963666149971,0.01591036631007496,0.009011262118022056,0.002775524911843963,0.03653616892767331,28.766393661499023,28.110544204711918,28.07930564880371,28.46969985961914,28.646738052368164,27.713695526123047,1
2015-05-18,29.043027877807617,29.16126099120856,28.634787665816837,28.63925025612226,203531600,28.303656768798827,28.482196235656737,28.152166328430177,28.505965753853438,28.405229259783987,58.43042072343614,0.12019867664719186,29.38702362967523,27.577368841638243,0.011027548487211325,28.54510383605957,28.303656768798827,0.4288125154937957,0.4229937655458954,0.015299874025212391,0.03063662607652473,0.015803044464975047,0.024559839401476546,28.726247787475582,28.766393661499023,28.110544204711918,28.179697036743164,28.59119987487793,28.346834182739254,0
2015-05-19,29.01624870300293,29.19694439982408,28.92032176772833,29.154558317071896,178532800,28.410585594177245,28.523330974578858,28.16759838104248,28.598744471880615,28.4634215877096,58.05286451376263,0.15426995093359253,29.446544859226538,27.600117089931178,-0.0009220517542921636,28.732492446899414,28.410585594177245,0.37581836397729634,0.4566217489514033,0.015228706427208789,0.033367742989012905,0.03826134350914967,0.02918024384736051,29.043027877807617,28.726247787475582,28.766393661499023,28.07930564880371,27.94696044921875,28.193553924560547,0
2015-05-20,29.01402282714844,29.219257706248666,28.853403634120667,29.000638461722566,145819600,28.534842109680177,28.545360469818114,28.19467128753662,28.67424962738385,28.51585980098949,58.0193059346041,0.17902834438402593,29.493008263022716,27.59771267661351,-7.671135842790555e-05,28.913188171386718,28.534842109680177,0.1534134818174327,0.4317645926854199,0.014969476639705886,0.032140203898474606,0.044742525570660385,0.01541956494980079,29.01624870300293,29.043027877807617,28.726247787475582,28.110544204711918,27.77145767211914,28.57343292236328,1
2015-05-21,29.31072807312012,29.36426894973832,28.962720885000174,29.01626176161837,158921600,28.671591567993165,28.5705623626709,28.237764205932617,28.78997298115408,28.591561541192405,61.236052715967354,0.22005453158783794,29.570059568637138,27.57106515670466,0.010226270508550517,29.022055053710936,28.671591567993165,0.20698559165764469,0.4400479894731151,0.01502934905026079,0.018922580912519305,0.04893830857548198,0.017497249884493193,29.01402282714844,29.01624870300293,29.043027877807617,28.766393661499023,27.943233489990234,28.806690216064453,1
2015-05-22,29.5672607421875,29.66318768776386,29.312947622321087,29.35756670619373,182384000,28.78134765625,28.601815509796143,28.276168441772462,28.9312980286147,28.68448527462051,63.8175261250821,0.2701539563416411,29.68169817946495,27.521932840127338,0.00875217662377481,29.19025764465332,28.78134765625,0.2447748386815913,0.5146497315814056,0.015109262030131057,0.02927681195727172,0.03855189510182089,0.02159694114562849,29.31072807312012,29.01402282714844,29.01624870300293,28.726247787475582,28.46969985961914,28.942197799682617,0
2015-05-26,28.915868759155277,29.649809963330227,28.804327832413943,29.580655133384035,282790400,28.854964828491212,28.574173355102538,28.305366020202637,28.928492706894804,28.70652179695715,53.98630090280476,0.25436407160382757,29.590300443655774,27.5580462665493,-0.0220308532708543,29.16482582092285,28.854964828491212,0.2692757204774148,0.4697158354482082,0.015399467187418768,-0.004378301022446296,0.026124188682803418,-0.018760341362368482,29.5672607421875,29.31072807312012,29.01402282714844,29.043027877807617,28.179697036743164,29.468711853027344,1
2015-05-27,29.45572280883789,29.50480108287714,29.011792153608145,29.07648438540977,183332800,28.992606544494627,28.59673900604248,28.339317893981935,29.02435272542991,28.777874274279124,59.54821197849,0.2821596237456987,29.66859843505785,27.52487957702711,0.018669819474529392,29.252720642089844,28.992606544494627,0.28015890768602086,0.4157332561885659,0.015566843624598746,0.015145793321983625,0.04901891724992913,0.015560151786085274,28.915868759155277,29.5672607421875,29.31072807312012,29.01624870300293,28.07930564880371,29.004409790039062,0
2015-05-28,29.39771842956543,29.43564192592671,29.24602444412032,29.415565381492744,122933200,29.12132396697998,28.637731266021728,28.362823638916016,29.092237398909095,28.836907050973057,58.72683487724968,0.29609414147904545,29.764853086383877,27.51060944565958,-0.0019692057685665176,29.329459762573244,29.12132396697998,0.24927861053221828,0.29361864578248176,0.015150306353449789,0.013224488196720063,0.04578972984229002,0.028688111007675543,29.45572280883789,28.915868759155277,29.5672607421875,29.01402282714844,28.110544204711918,28.57787322998047,0
2015-05-29,29.063098907470703,29.32410422543376,28.978326727566014,29.275025953274035,203538000,29.150994491577148,28.700758743286134,28.373283500671388,29.08693949137484,28.858449132544262,54.09152998526908,0.2769439112571135,29.773696537360674,27.627820949211593,-0.011382499730257956,29.27993392944336,29.150994491577148,0.27698939098845876,0.26760634809518735,0.013943894126650428,-0.008448414008402239,0.010314301106460588,0.04533935103817144,29.39771842956543,29.45572280883789,28.915868759155277,29.31072807312012,28.766393661499023,27.802549362182617,1
2015-06-01,29.121103286743164,29.310724221383357,29.01179535845598,29.063103230998102,128451200,29.190480041503907,28.724477005004882,28.389213256835937,29.093151090532714,28.883463813896537,54.75814683810141,0.26341124363195334,29.812456575691336,27.63649743431843,0.001995808480614203,29.190702438354492,29.190480041503907,0.22899327043046164,0.2234604247384693,0.012284249026289698,-0.015089576925458759,0.013745460325651493,0.016559136105054106,29.063098907470703,29.39771842956543,29.45572280883789,29.5672607421875,28.726247787475582,28.646738052368164,0
2015-06-02,28.99171257019043,29.14786915125409,28.848940352652487,28.96940302834212,134670400,29.185348510742188,28.74450263977051,28.409664001464844,29.074707723197754,28.89377321925786,52.91241718702697,0.23948512216493612,29.836668310727553,27.652336968813465,-0.004443194177043308,29.205871200561525,29.185348510742188,0.20776466932870435,0.22777037506438289,0.012327326029801373,0.002622913102382274,-0.0017668718231820257,0.014008250687807422,29.121103286743164,29.063098907470703,29.39771842956543,28.915868759155277,29.043027877807617,28.59119987487793,1
