Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-06-12,28.369314193725586,28.6280899177964,28.35592982936992,28.596858599647057,147544800
2015-06-15,28.313549041748047,28.384935168311724,28.043620197492285,28.130621986054905,175955600
2015-06-16,28.46524429321289,28.52101475683673,28.1908545652921,28.33808770422971,125976400
2015-06-17,28.398313522338867,28.52769967147499,28.273386558306026,28.492007468879212,131672400
2015-06-18,28.5277042388916,28.62362949532071,28.380471113895364,28.382702408783295,141628800
2015-06-19,28.242155075073242,28.514315138913368,28.197539396598714,28.489776005158664,218867600
2015-06-22,28.467477798461914,28.56786395998679,28.34924467871674,28.440707361131462,136157200
2015-06-23,28.33808135986328,28.46746921497815,28.304618748784733,28.438469193098925,121075600
2015-06-24,28.579017639160156,28.956026532713082,28.358167071081134,28.378243621824886,221123600
2015-06-25,28.442930221557617,28.822168610386743,28.442930221557617,28.74632161341256,127752400
2015-06-26,28.27562141418457,28.55224240156402,28.22208225255806,28.48085628540225,176267200
2015-06-29,27.780378341674805,28.21315761039988,27.769225272035214,27.987844499138156,196645600
2015-06-30,27.981155395507812,28.135082410490618,27.853998814167916,28.012386717101517,177482800
2015-07-01,28.242155075073242,28.318003770854787,28.106075043153183,28.309080294764073,120955200
2015-07-02,28.20646858215332,28.26223904252488,28.05700245485321,28.20423728718423,108844000
2015-07-06,28.108306884765625,28.159616447791148,27.851762473596157,27.87184072068582,112241600
2015-07-07,28.039161682128906,28.1417791413749,27.6108431845191,28.083777376764676,187787200
2015-07-08,27.343143463134766,27.80492284442829,27.33645127966348,27.769230631921587,243046400
2015-07-09,26.785436630249023,27.675532700928322,26.595817405444773,27.628685718469345,314380000
2015-07-10,27.501523971557617,27.628680529200455,27.039744714646353,27.202595177161108,245418000
2015-07-13,28.032459259033203,28.054767098202955,27.733528767825597,27.89191663850359,165762000
2015-07-14,28.02130699157715,28.19084964797463,27.89415042477383,28.117232240357136,127072400
2015-07-15,28.291234970092773,28.36485237559187,28.014614003283636,28.045845320408258,134596800
2015-07-16,28.668241500854492,28.68162926846338,28.409467492392967,28.496469260080637,144889600
2015-07-17,28.915870666503906,28.915870666503906,28.62363396379854,28.795407955419247,184658800
2015-07-20,29.462421417236328,29.663193719656736,29.156796969560496,29.217030021870166,235600800
2015-07-21,29.167949676513672,29.652036845843874,29.07202612218513,29.636422887586065,307025600
2015-07-22,27.934303283691406,27.996765915409135,27.21374832042403,27.21374832042403,461802400
2015-07-23,27.92091941833496,28.35146566635156,27.898609876341503,28.15292299685926,203998000
2015-07-24,27.7736873626709,28.050308350612383,27.639838607343037,27.956614392080805,168649200
2015-07-27,27.387752532958984,27.575142134749033,27.242750720858233,27.4591386426935,177822000
2015-07-28,27.523834228515625,27.64206902230404,27.338677612162314,27.523834228515625,134472400
2015-07-29,27.43683433532715,27.55060654742132,27.276215142248162,27.47252824577996,148046800
2015-07-30,27.298521041870117,27.343136721998896,27.15128623388277,27.287366270848374,134513200
2015-07-31,27.05982780456543,27.35875665246164,26.97282602334314,27.349833174646612,171540000
2015-08-03,26.42180633544922,27.343133466033592,26.216569806150336,27.10443603161213,279904000
2015-08-04,25.5740966796875,26.2567264234046,25.264013122771626,26.194263793519244,496554400
2015-08-05,25.743642807006836,26.198729931797953,25.007472107672537,25.197091317507358,397250400
2015-08-06,25.799659729003906,26.106665770286234,25.573328492782526,25.987897521447067,211612000
2015-08-07,25.887062072753906,26.05064970055352,25.658489382480674,25.676417121630855,154681600
2015-08-10,26.8282413482666,26.888745316104472,26.113388737783943,26.113388737783943,219806400
2015-08-11,25.432147979736328,26.483137832237208,25.39629422295805,26.40022334830816,388331200
2015-08-12,25.82431411743164,25.86465067165119,24.56716017221928,25.21702611923066,404870000
2015-08-13,25.80414390563965,26.08425836030425,25.66744791498869,26.00358526058621,194143200
2015-08-14,25.985660552978516,26.06409226748677,25.548682636658828,25.61815048241141,171718000
2015-08-17,26.254568099975586,26.36437248612328,25.882575288173083,26.003584936240777,163538800
2015-08-18,26.106672286987305,26.317318945242764,25.996867877967947,26.09098594284168,138242800
2015-08-19,25.772775650024414,26.111152738404556,25.69882501096786,26.017034675796168,193146000
2015-08-20,25.243921279907227,25.624876349203426,25.015346870582803,25.564372364196007,274006400
2015-08-21,23.699928283691406,25.07585058188817,23.67527807072019,24.746435653712144,513102000
2015-08-24,23.10832405090332,24.38116427748664,20.616425097540755,21.25956853943907,648825200
2015-08-25,23.247264862060547,24.898820765395907,23.19348335039418,24.898820765395907,414406400
2015-08-26,24.58060073852539,24.62541836113681,23.540816164859486,23.99796138648065,387098400
2015-08-27,25.30441665649414,25.37612588195541,24.654550839054817,25.149794654217438,338464400
2015-08-28,25.3873348236084,25.391815902863165,24.99517456601919,25.13635164326541,212657600
2015-08-31,25.268571853637695,25.66521327354461,25.098261741679234,25.104984216810696,224917200
2015-09-01,24.139144897460938,25.071364966794416,24.05847179313516,24.683687496818415,307383600
2015-09-02,25.174449920654297,25.174449920654297,24.455116078463785,24.701618210100655,247555200
2015-09-03,24.732988357543945,25.273048177563375,24.659037725648208,25.208061414050434,212935600
2015-09-04,24.486488342285156,24.75091649826802,24.316179957517583,24.419261888197923,199985200
2015-09-08,25.167720794677734,25.223743680755945,24.721779100206344,25.042230076961033,219374400
2015-09-09,24.683687210083008,25.55092050698643,24.59853131779331,25.492657928736982,340043200
2015-09-10,25.225988388061523,25.385093200258346,24.627664296486913,24.71057708457534,251571200
2015-09-11,25.5935001373291,25.5935001373291,25.04447642895034,25.051198903061266,199662000
2015-09-14,25.839996337890625,26.19406140070157,25.73915582327062,26.124593566615918,233453600
2015-09-15,26.057371139526367,26.11339403988128,25.64056062411118,25.978939420966142,173364800
2015-09-16,26.086503982543945,26.11563527506457,25.8691348569455,26.050648505887892,148694000
2015-09-17,25.52850914001465,26.104424359060356,25.483691513581718,25.91842967064913,256450400
2015-09-18,25.423192977905273,25.61367221795262,25.06912952639982,25.14531985467209,297141200
2015-09-21,25.81759262084961,25.853448096928165,25.470251672175387,25.472491357167897,200888000
2015-09-22,25.411989212036133,25.586780396323462,25.214787498741032,25.407506422361248,201384800
2015-09-23,25.618144989013672,25.707781947666117,25.38957236864858,25.46352127808027,143026800
2015-09-24,25.770526885986328,25.882572655055835,25.181166756166522,25.37836669424306,200878000
2015-09-25,25.70554542541504,26.149247514512346,25.55092168517637,26.093224618447103,224607600
2015-09-28,25.196857452392578,25.674171895678256,25.196857452392578,25.51282568676956,208436000
2015-09-29,24.43942642211914,25.43663494850679,24.17051721819608,25.28425261036825,293461600
2015-09-30,24.717300415039062,24.995173478183187,24.36547672478694,24.688167417260352,265892000
2015-10-01,24.555953979492188,24.56491784720905,24.04726517207875,24.441666803205894,255716400
2015-10-02,24.735231399536133,24.876410208622598,24.101053439948966,24.204135375817142,232079200
2015-10-05,24.82486915588379,24.957084099471995,24.441672694460394,24.623186357849537,208258800
2015-10-06,24.94363784790039,25.03999731355526,24.598536545547667,24.791255476857412,192787200
2015-10-07,24.82486915588379,25.046719378879786,24.51786473357705,25.039996903892536,187062400
2015-10-08,24.538028717041016,24.692652458794942,24.24895036534952,24.692652458794942,247918400
2015-10-09,25.125154495239258,25.16100826746643,24.535792406538167,24.650079618024016,211064400
2015-10-12,25.008621215820312,25.266326887429173,24.972767450292462,25.261845807869374,121868800
2015-10-13,25.05120277404785,25.19910235639154,24.802460935408405,24.833833625895956,132197200
2015-10-14,24.697128295898438,24.990687664745778,24.551468453683423,24.939147568223436,177849600
2015-10-15,25.06688117980957,25.120662673656284,24.759875137638975,24.858475967760334,150694000
2015-10-16,24.883129119873047,25.098256830400224,24.76884193595193,25.048956409505504,156930400
2015-10-19,25.037755966186523,25.042237046059405,24.674726947885187,24.82935070359038,119036800
2015-10-20,25.494901657104492,25.584538642829024,24.833832093042265,24.950358977705847,195871200
2015-10-21,25.492666244506836,25.900512973708693,25.479219583100374,25.546447761081918,167180800
2015-10-22,25.88257598876953,25.88257598876953,25.56884745302967,25.620389265700716,166616400
2015-10-23,26.6848201751709,26.718434247076598,26.06856845906971,26.15148123213002,237467600
2015-10-26,25.83327293395996,26.471933492798915,25.752599841297904,26.460729941402008,265335200
2015-10-27,25.669692993164062,26.115634790275454,25.54420053688064,25.8601705077346,279537600
2015-10-28,26.727401733398438,26.734125916866574,26.0080679737833,26.203028261965798,342205600
2015-10-29,27.0097599029541,27.045615379108888,26.50331241520856,26.599671870270544,204909200
2015-10-30,26.77894401550293,27.16438180961009,26.76773875254371,27.112839993554005,197461200
2015-11-02,27.15542221069336,27.195758770132144,26.80359844046524,27.07026801173741,128813200
2015-11-03,27.4669132232666,27.673077129074724,27.04786122607705,27.0680303634298,182076000
2015-11-04,27.339170455932617,27.747017028773147,27.254016278195074,27.59239330450581,179544400
2015-11-05,27.213144302368164,27.611485208849075,27.046607179020967,27.42244163026454,158210800
2015-11-06,27.244647979736328,27.413436071565854,27.14562680009053,27.25590120599213,132169200
2015-11-09,27.134376525878906,27.413439053970233,27.017350858292687,27.22214620581893,135485600
2015-11-10,26.27918243408203,26.57174917506117,26.119396564378523,26.3084401383808,236511600
2015-11-11,26.13064956665039,26.4254655769582,25.928103495178785,26.1891632577425,180872000
2015-11-12,26.042882919311523,26.290438494586024,26.02712942953046,26.164410576337538,130102400
2015-11-13,25.282209396362305,26.00912433211974,25.266455906955873,25.925854906970567,183249600
2015-11-16,25.69629669189453,25.70979918849896,24.980635182841198,25.06615385633774,152426800
2015-11-17,25.586030960083008,25.89210024476018,25.50276152982468,25.862842536209097,110467600
2015-11-18,26.396217346191406,26.44122683441008,25.993376073727177,26.05188978201299,186698800
2015-11-19,26.731531143188477,26.94983067262639,26.276929326988782,26.47497339356073,173183200
2015-11-20,26.848562240600586,26.988092643508082,26.74728834619848,26.826055786065844,137148400
2015-11-23,26.499732971191406,26.94533433204748,26.407461314604493,26.841809448120213,129930000
2015-11-24,26.754037857055664,26.859812005289776,26.35794969460624,26.405210155455276,171212800
2015-11-25,26.562744140625,26.832806115487394,26.537988416670917,26.828304138222336,85553200
2015-11-27,26.51323127746582,26.64826311618977,26.4659708207129,26.62125640504475,52185600
2015-11-30,26.62351417541504,26.873320736886424,26.499735530721434,26.55374724976883,156721200
2015-12-01,26.407461166381836,26.738286131114823,26.299437739327033,26.72478363198333,139409600
2015-12-02,26.16891098022461,26.580754422891076,26.12390149974809,26.407464317353075,133546400
2015-12-03,25.92584991455078,26.283681557878825,25.70530110533081,26.229669849886356,166278000
2015-12-04,26.787790298461914,26.83730173781367,25.905591777106256,25.94610098048488,231108000
2015-12-07,26.619009017944336,26.97458970295678,26.513234864567096,26.77654561210243,128336800
2015-12-08,26.607763290405273,26.691031007712272,26.299443001534012,26.44797567270435,137238000
2015-12-09,26.0203800201416,26.48623521319984,25.898852354517487,26.474981983845083,185445600
2015-12-10,26.144147872924805,26.31743792955996,25.995615255667236,26.114891890571336,116850800
2015-12-11,25.47125244140625,25.968614558600958,25.39698525707814,25.923605080402936,187544800
2015-12-14,25.313711166381836,25.358720633228092,24.708324050393436,25.246195249111352,257274800
2015-12-15,24.865863800048828,25.385732344645458,24.834356823649205,25.192188508475535,213292400
2015-12-16,25.057151794433594,25.203435137672923,24.485524352177134,24.996388842288603,224954000
2015-12-17,24.526044845581055,25.261960443326753,24.526044845581055,25.21019798716026,179091200
2015-12-18,23.862140655517578,24.64756761837241,23.8126291952399,24.510288183513854,385813200
2015-12-21,24.154705047607422,24.163707286494162,23.758615121598442,24.143451819748623,190362400
2015-12-22,24.132204055786133,24.242478494517847,23.956662945741538,24.170462289243822,131157600
2015-12-23,24.442766189575195,24.496777897863105,24.125443754756063,24.14119724121509,130629600
2015-12-24,24.312232971191406,24.530532479907073,24.294228498575453,24.530532479907073,54281600
2015-12-28,24.0399227142334,24.235717498438177,23.89589036160037,24.213211048275888,106816800
2015-12-29,24.47201919555664,24.62730476961219,24.048924384290626,24.07142911692161,123724800
2015-12-30,24.152454376220703,24.463023895390158,24.12094739820358,24.43601889537635,100855200
2015-12-31,23.68885040283203,24.08718960898984,23.58982749004638,24.082689347954826,163649200
2016-01-04,23.709108352661133,23.713610331495133,22.95518829613928,23.092469461544965,270597600
2016-01-05,23.11496353149414,23.821622785973776,23.047449333175052,23.799118053200747,223164000
2016-01-06,22.662612915039062,23.03844902348601,22.475822072099724,22.631105943121526,273829600
2016-01-07,21.70615005493164,22.534337108884632,21.70164979418796,22.20801411942277,324377600
2016-01-08,21.820932388305664,22.304792107508888,21.775922900613136,22.178764168368286,283192000
2016-01-11,22.174257278442383,22.29353393971297,21.9064462500791,22.273280189837518,198957600
2016-01-12,22.496076583862305,22.660364414739302,22.244019082941826,22.6288574417494,196616800
2016-01-13,21.91770362854004,22.772897603259665,21.89744987482916,22.577102732378627,249758400
2016-01-14,22.397050857543945,22.613101097890944,21.546359260306392,22.045972221731883,252680400
2016-01-15,21.85917854309082,21.989708389058645,21.460839474465978,21.649881278694462,319335600
2016-01-19,21.75341033935547,22.20126093386138,21.492350596949187,22.14724922463988,212350800
2016-01-20,21.782670974731445,22.097742493626843,21.024249027026293,21.40233450630044,289337600
2016-01-21,21.672399520874023,22.02797859142337,21.36633019956434,21.843436946251522,208646000
2016-01-22,22.82465362548828,22.833655864278438,22.13824965850337,22.196761635137154,263202000
2016-01-25,22.37905502319336,22.84941043244113,22.327292576954793,22.84715944338687,207178000
2016-01-26,22.502832412719727,22.7031275176358,22.070735223485162,22.48932991211915,300308000
2016-01-27,21.02424430847168,21.74665713553977,21.006239833260953,21.6138779941135,533478800
2016-01-28,21.175025939941406,21.271797838875077,20.79244032108797,21.10751173973256,222715200
2016-01-29,21.906444549560547,21.906444549560547,21.233543122909527,21.33256602661787,257666000
2016-02-01,21.70165252685547,21.764666487210278,21.46985043683529,21.71065476647782,163774000
2016-02-02,21.262807846069336,21.61388666857323,21.217796639977845,21.474354505192526,149428800
2016-02-03,21.683643341064453,21.79391774774974,21.17277880164377,21.379825117012427,183857200
2016-02-04,21.857877731323242,22.023057072641603,21.53883506702146,21.69043691265648,185886800
2016-02-05,21.27408790588379,21.930276903879193,21.199419474643552,21.83976777892845,185672400
2016-02-08,21.498106002807617,21.654232529241604,21.052349828551243,21.07271348257014,216085600
2016-02-09,21.493572235107422,21.70853162527818,21.253724518431536,21.335182559249382,177324800
2016-02-10,21.33066177368164,21.801307972120107,21.292195946026556,21.7040109380806,169374400
2016-02-11,21.201684951782227,21.432483350272403,20.950522902652605,21.22205032873997,200298800
2016-02-12,21.26730728149414,21.382706498346476,21.045561662323756,21.312562722572782,161405600
2016-02-16,21.866926193237305,21.91444310662527,21.40759430416859,21.50036492754937,196231600
2016-02-17,22.201810836791992,22.222174489604072,21.75605468895267,21.87371537772114,179452800
2016-02-18,21.78094482421875,22.37603960702868,21.742477269354197,22.364725315659374,156084000
2016-02-19,21.73115348815918,21.89406953240749,21.67684871551561,21.722102404998985,141496800
2016-02-22,21.92122459411621,21.925750999585762,21.704003742160328,21.79224965931997,137123200
2016-02-23,21.425697326660156,21.835249115154625,21.394019383147793,21.812622259262714,127770400
2016-02-24,21.7447452545166,21.808101156952187,21.115709185593495,21.26504957817926,145022800
2016-02-25,21.894075393676758,21.894075393676758,21.55240424976032,21.733422508789467,110330800
2016-02-26,21.928022384643555,22.179182739750832,21.853352203394042,21.99363975157595,115964400
2016-02-29,21.87824058532715,22.226699678106144,21.869189498022948,21.91670641163121,140865200
2016-03-01,22.747127532958984,22.801432338301602,22.04342136196263,22.09546468989167,201628400
2016-03-02,22.796903610229492,22.82858155158241,22.54574155641827,22.74259881452711,132678400
2016-03-03,22.96660614013672,23.01412304913054,22.729019868849395,22.758436331310968,147822800
2016-03-04,23.308279037475586,23.475719832914706,22.93719309822221,23.16346509661175,184220400
2016-03-07,23.05032730102539,23.267548195392372,22.84441896990525,23.167987971438176,143315600
2016-03-08,22.860260009765625,23.02543933025596,22.717709270454677,22.803692009453894,126247600
2016-03-09,22.88062286376953,22.98470776570407,22.68829030286975,22.923613365367988,108806800
2016-03-10,22.891939163208008,23.134050148301274,22.661142469303154,22.946245689330233,134054400
2016-03-11,23.13857650756836,23.143101188243314,22.966609294506334,23.134050100574946,109632800
2016-03-14,23.197402954101562,23.285650615747183,23.029962169931412,23.05937863258603,100304400
2016-03-15,23.663530349731445,23.799293228423046,23.498351001005574,23.52324106350288,160270800
2016-03-16,23.97804069519043,24.054972335581546,23.66578427489726,23.670310680989743,153214000
2016-03-17,23.9395809173584,24.09118275967689,23.74951151881701,23.876223300298903,137682800
2016-03-18,23.966724395751953,24.09796254033488,23.801546839913073,24.061758199904567,176820800
2016-03-21,23.964473724365234,24.358186609314124,23.79024327854342,23.968998405800136,142010800
2016-03-22,24.14773941040039,24.276714334849256,23.806068330211463,23.815119414106544,129777600
2016-03-23,24.014245986938477,24.22694221270348,23.96220439530553,24.093442565514504,102814000
2016-03-24,23.9101619720459,24.041400147165657,23.733670087176467,23.86490826229623,104532000
2016-03-28,23.801551818847656,24.02782381491597,23.772135354515047,23.984831583241125,77645600
2016-03-29,24.36496925354004,24.389859311874833,23.731406957175352,23.733670160565346,124760400
2016-03-30,24.790361404418945,24.98495547537294,24.573140477234638,24.584454768509033,182404400
2016-03-31,24.661386489868164,24.867294852638533,24.636496430053757,24.826565820789366,103553600
2016-04-01,24.887657165527344,24.88992036893003,24.48263007236564,24.61386824862732,103496000
2016-04-04,25.143346786499023,25.385457772131094,24.951014193778747,24.98495534110106,149424800
2016-04-05,24.8469295501709,25.0551011171077,24.75868360194534,24.77904898109196,106314800
2016-04-06,25.107141494750977,25.111667901594167,24.70890228215183,24.94196389766093,105616400
2016-04-07,24.5595645904541,24.984955355017746,24.46453075895347,24.87860723229722,127207600
2016-04-08,24.586715698242188,24.837876023385373,24.475841178225927,24.6432836967458,94326800
2016-04-11,24.668174743652344,25.02794815142914,24.625184233953128,24.656862178497185,117630000
2016-04-12,24.989477157592773,25.00305292350047,24.586713323361767,24.74057660716404,108929200
2016-04-13,25.351516723632812,25.41939729222358,25.07093990889034,25.07093990889034,133029200
2016-04-14,25.365093231201172,25.43071232450725,25.1908645344577,25.256483627763778,101895600
